Week.Ending.Date,Area,Metric,age_0_17,age_18_19,age_18_49,age_20_29,age_30_39,age_40_49,age_50_59,age_50_64,age_60_69,age_65plus,age_70_79,age_80plus,age_unknown
2021-02-13,Region 6,Case Count,276,101,1006,384,303,218,232,325,181,345,101,63,0
2021-02-13,Region 6,Deaths,0,0,0,0,0,0,<5,<5,<5,23,13,7,0
2021-02-13,Region 6,Hospitalization,<5,<5,11,<5,<5,<5,7,8,<5,29,15,11,0
2021-02-13,Region 7,Case Count,37,9,170,53,58,50,56,92,56,114,28,30,0
2021-02-13,Region 7,Deaths,0,0,0,0,0,0,0,<5,<5,5,<5,0,0
2021-02-13,Region 7,Hospitalization,0,0,0,0,0,0,<5,6,5,15,<5,7,0
2021-02-13,Region 8,Case Count,12,15,117,57,25,20,24,37,23,50,17,10,0
2021-02-13,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,0,0
2021-02-13,Region 8,Hospitalization,0,0,<5,0,<5,0,0,0,<5,7,<5,<5,0
2021-02-20,Region 1,Case Count,132,47,452,149,122,134,133,192,107,198,55,36,0
2021-02-20,Region 1,Deaths,0,0,<5,0,0,<5,<5,<5,<5,14,<5,9,0
2021-02-20,Region 1,Hospitalization,<5,0,12,<5,<5,6,6,12,17,41,14,10,0
2021-02-20,Region 2N,Case Count,202,52,773,266,236,219,220,328,179,317,86,52,0
2021-02-20,Region 2N,Deaths,0,0,0,0,0,0,0,<5,<5,10,<5,5,0
2021-02-20,Region 2N,Hospitalization,<5,0,<5,<5,<5,<5,5,8,6,23,6,11,0
2021-02-20,Region 2S,Case Count,242,98,969,406,251,214,202,283,147,266,79,40,<5
2021-02-20,Region 2S,Deaths,0,0,<5,0,<5,<5,<5,<5,7,21,10,<5,0
2021-02-20,Region 2S,Hospitalization,<5,0,10,<5,5,<5,10,17,10,32,16,6,0
2021-02-20,Region 3,Case Count,117,27,420,141,113,139,118,172,91,182,52,39,0
2021-02-20,Region 3,Deaths,0,0,0,0,0,0,<5,6,6,14,<5,<5,0
2021-02-20,Region 3,Hospitalization,<5,0,6,<5,<5,<5,10,17,19,42,10,13,0
2021-02-20,Region 5,Case Count,135,23,371,103,123,122,116,160,84,142,36,22,0
2021-02-20,Region 5,Deaths,0,0,<5,0,<5,0,<5,<5,<5,7,5,<5,0
2021-02-20,Region 5,Hospitalization,<5,0,<5,0,<5,<5,<5,8,12,20,<5,<5,0
2021-02-20,Region 6,Case Count,214,75,694,243,214,162,191,275,130,223,52,41,<5
2021-02-20,Region 6,Deaths,0,0,0,0,0,0,<5,<5,<5,7,<5,<5,0
2021-02-20,Region 6,Hospitalization,<5,0,<5,0,0,<5,<5,5,<5,10,<5,<5,0
2021-02-20,Region 7,Case Count,54,15,136,40,39,42,42,65,43,83,27,13,0
2021-02-20,Region 7,Deaths,0,0,<5,0,0,<5,<5,<5,<5,7,<5,<5,0
2021-02-20,Region 7,Hospitalization,0,0,<5,<5,<5,<5,<5,5,<5,14,<5,7,0
2021-02-20,Region 8,Case Count,22,<5,73,35,17,18,16,26,16,39,17,6,0
2021-02-20,Region 8,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,Region 8,Hospitalization,0,0,<5,<5,0,0,0,<5,<5,6,<5,<5,0
2021-02-27,Region 1,Case Count,144,44,403,156,105,98,118,164,81,148,45,22,0
2021-02-27,Region 1,Deaths,0,0,0,0,0,0,<5,5,<5,10,<5,<5,0
2021-02-27,Region 1,Hospitalization,<5,0,<5,<5,0,<5,5,9,9,21,<5,8,0
2021-02-27,Region 2N,Case Count,259,51,682,212,211,208,211,284,116,211,61,34,0
2021-02-27,Region 2N,Deaths,0,0,0,0,0,0,5,5,<5,15,7,6,0
2021-02-27,Region 2N,Hospitalization,<5,0,15,<5,6,7,6,10,6,25,11,8,0
2021-02-27,Region 2S,Case Count,268,60,893,329,274,230,202,286,142,228,61,25,<5
2021-02-27,Region 2S,Deaths,0,0,<5,0,0,<5,<5,<5,0,6,<5,<5,0
2021-02-27,Region 2S,Hospitalization,<5,0,11,<5,<5,<5,8,13,10,20,5,5,0
2021-02-27,Region 3,Case Count,154,36,440,136,139,129,137,213,111,211,60,40,<5
2021-02-27,Region 3,Deaths,0,0,<5,0,<5,<5,<5,<5,<5,18,7,8,0
2021-02-27,Region 3,Hospitalization,<5,0,9,<5,<5,5,7,14,14,49,16,19,0
2021-02-27,Region 5,Case Count,157,35,414,133,125,121,108,158,86,143,40,17,<5
2021-02-27,Region 5,Deaths,0,0,0,0,0,0,0,0,<5,5,<5,<5,0
2021-02-27,Region 5,Hospitalization,0,0,7,<5,<5,<5,<5,7,<5,13,5,<5,0
2021-02-27,Region 6,Case Count,160,52,509,187,153,117,134,187,98,151,37,16,0
2021-02-27,Region 6,Deaths,0,0,<5,0,0,<5,0,0,<5,5,<5,<5,0
2021-02-27,Region 6,Hospitalization,<5,0,9,<5,<5,<5,<5,<5,8,14,<5,<5,0
2021-02-27,Region 7,Case Count,52,8,130,33,51,38,55,96,54,93,26,13,0
2021-02-27,Region 7,Deaths,0,0,0,0,0,0,<5,<5,<5,6,<5,<5,0
2021-02-27,Region 7,Hospitalization,<5,0,<5,0,<5,0,<5,<5,<5,10,5,<5,0
2021-02-27,Region 8,Case Count,11,5,46,22,6,13,13,18,10,15,<5,<5,0
2021-02-27,Region 8,Deaths,0,0,0,0,0,0,0,0,<5,<5,0,0,0
2021-02-27,Region 8,Hospitalization,0,0,<5,0,0,<5,<5,<5,<5,<5,0,0,0
2021-03-06,Region 1,Case Count,172,55,470,177,110,128,123,184,104,173,53,16,0
2021-03-06,Region 1,Deaths,0,0,0,0,0,0,<5,<5,<5,7,<5,<5,0
2021-03-06,Region 1,Hospitalization,0,<5,12,<5,5,5,8,16,11,33,17,5,0
2021-03-06,Region 2N,Case Count,410,82,1011,276,310,343,300,455,227,375,96,52,0
2021-03-06,Region 2N,Deaths,0,0,<5,0,0,<5,<5,5,6,19,6,7,0
2021-03-06,Region 2N,Hospitalization,<5,0,16,<5,7,7,7,14,16,49,15,18,0
2021-03-06,Region 2S,Case Count,358,93,1021,333,296,299,248,350,157,267,78,32,0
2021-03-06,Region 2S,Deaths,0,0,0,0,0,0,<5,<5,<5,13,5,6,0
2021-03-06,Region 2S,Hospitalization,<5,0,16,<5,7,6,9,14,11,29,14,<5,0
2021-03-06,Region 3,Case Count,207,48,553,170,159,176,187,282,150,233,58,25,<5
2021-03-06,Region 3,Deaths,0,0,0,0,0,0,<5,6,6,20,6,8,0
2021-03-06,Region 3,Hospitalization,<5,<5,13,0,7,5,13,27,25,59,18,16,0
2021-03-06,Region 5,Case Count,258,46,491,149,144,152,155,226,102,163,42,19,<5
2021-03-06,Region 5,Deaths,0,0,<5,<5,<5,<5,<5,<5,<5,5,<5,<5,0
2021-03-06,Region 5,Hospitalization,<5,0,9,<5,<5,5,<5,6,6,13,<5,<5,0
2021-03-06,Region 6,Case Count,204,58,583,217,166,142,151,207,87,135,33,15,<5
2021-03-06,Region 6,Deaths,0,0,0,0,0,0,<5,<5,<5,<5,<5,<5,0
2021-03-06,Region 6,Hospitalization,0,0,5,<5,<5,<5,<5,7,7,17,7,<5,0
2021-03-06,Region 7,Case Count,63,21,188,56,54,57,71,107,62,101,26,13,0
2021-03-06,Region 7,Deaths,0,0,0,0,0,0,<5,<5,<5,6,<5,<5,0
2021-03-06,Region 7,Hospitalization,0,0,<5,0,<5,<5,<5,8,7,19,5,7,0
2021-03-06,Region 8,Case Count,23,<5,52,17,15,18,7,13,9,19,6,<5,0
2021-03-06,Region 8,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,Region 8,Hospitalization,0,0,<5,0,0,<5,0,<5,<5,<5,<5,0,0
2021-03-13,Region 1,Case Count,212,82,705,272,148,203,205,277,129,204,50,25,0
2021-03-13,Region 1,Deaths,0,0,<5,0,<5,0,<5,<5,<5,6,<5,<5,0
2021-03-13,Region 1,Hospitalization,0,0,18,5,5,8,7,12,10,31,12,9,0
2021-03-13,Region 2N,Case Count,651,118,1682,557,517,490,479,664,296,481,127,58,0
2021-03-13,Region 2N,Deaths,0,0,<5,0,0,<5,6,9,<5,25,9,12,0
2021-03-13,Region 2N,Hospitalization,<5,<5,19,8,6,<5,12,25,18,45,14,13,0
2021-03-13,Region 2S,Case Count,532,134,1478,514,431,399,377,490,179,300,89,32,0
2021-03-13,Region 2S,Deaths,0,0,<5,0,0,<5,7,13,9,25,9,7,0
2021-03-13,Region 2S,Hospitalization,<5,<5,19,<5,6,9,22,29,14,35,11,10,0
2021-03-13,Region 3,Case Count,280,62,757,227,234,234,245,353,179,281,67,35,<5
2021-03-13,Region 3,Deaths,0,0,5,0,<5,<5,<5,<5,5,19,8,6,0
2021-03-13,Region 3,Hospitalization,<5,<5,16,<5,<5,10,18,27,25,54,19,10,0
2021-03-13,Region 5,Case Count,268,41,636,188,189,218,210,294,127,187,44,16,<5
2021-03-13,Region 5,Deaths,0,0,<5,0,0,<5,<5,<5,<5,5,<5,<5,0
2021-03-13,Region 5,Hospitalization,<5,0,9,0,<5,6,8,10,11,16,<5,<5,0
2021-03-13,Region 6,Case Count,250,65,812,299,242,206,174,274,158,218,42,18,<5
2021-03-13,Region 6,Deaths,0,0,0,0,0,0,0,<5,<5,6,<5,<5,0
2021-03-13,Region 6,Hospitalization,<5,0,15,<5,5,6,8,12,10,20,<5,7,0
2021-03-13,Region 7,Case Count,105,23,314,89,87,115,119,162,75,110,29,6,<5
2021-03-13,Region 7,Deaths,0,0,<5,0,<5,<5,<5,<5,<5,<5,<5,<5,0
2021-03-13,Region 7,Hospitalization,0,0,<5,<5,<5,<5,5,10,8,12,<5,<5,0
2021-03-13,Region 8,Case Count,23,6,67,25,16,20,18,30,16,25,8,<5,0
2021-03-13,Region 8,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,Region 8,Hospitalization,0,0,<5,0,0,<5,<5,<5,<5,<5,<5,0,0
2021-03-20,Region 1,Case Count,337,96,1092,364,311,321,312,436,198,298,68,32,0
2021-03-20,Region 1,Deaths,0,0,<5,0,0,<5,<5,<5,<5,11,<5,<5,0
2021-03-20,Region 1,Hospitalization,<5,<5,25,<5,9,11,18,39,34,64,19,11,0
2021-03-20,Region 2N,Case Count,1196,213,3052,989,935,915,866,1200,505,755,174,76,<5
2021-03-20,Region 2N,Deaths,0,0,<5,0,<5,<5,10,13,5,36,13,18,0
2021-03-20,Region 2N,Hospitalization,5,0,20,<5,9,7,17,29,18,46,16,12,0
2021-03-20,Region 2S,Case Count,851,167,2277,852,666,592,552,757,306,475,129,40,0
2021-03-20,Region 2S,Deaths,0,0,6,0,0,6,<5,9,8,25,8,9,0
2021-03-20,Region 2S,Hospitalization,<5,<5,36,8,11,15,28,36,16,45,20,9,0
2021-03-20,Region 3,Case Count,417,86,1191,367,356,382,356,518,246,393,95,52,<5
2021-03-20,Region 3,Deaths,0,0,0,0,0,0,<5,8,11,34,9,14,0
2021-03-20,Region 3,Hospitalization,<5,0,26,7,6,13,17,33,30,72,21,21,0
2021-03-20,Region 5,Case Count,357,76,914,302,245,291,270,378,172,266,64,30,5
2021-03-20,Region 5,Deaths,0,0,<5,0,0,<5,<5,5,7,19,6,6,0
2021-03-20,Region 5,Hospitalization,<5,0,14,6,<5,<5,6,14,16,37,11,10,0
2021-03-20,Region 6,Case Count,418,87,1247,422,394,344,326,449,180,266,61,25,<5
2021-03-20,Region 6,Deaths,0,0,<5,0,<5,0,<5,7,7,14,<5,<5,0
2021-03-20,Region 6,Hospitalization,<5,<5,19,<5,7,7,10,15,10,22,7,5,0
2021-03-20,Region 7,Case Count,151,28,404,131,135,110,150,203,88,163,52,23,<5
2021-03-20,Region 7,Deaths,0,0,0,0,0,0,<5,<5,<5,7,<5,<5,0
2021-03-20,Region 7,Hospitalization,<5,0,<5,0,<5,0,5,9,7,22,8,7,0
2021-03-20,Region 8,Case Count,38,17,127,37,46,27,33,55,32,48,6,10,0
2021-03-20,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,<5,0
2021-03-20,Region 8,Hospitalization,0,0,<5,0,<5,<5,0,<5,<5,8,<5,<5,0
2021-03-27,Region 1,Case Count,596,174,1876,696,505,501,536,736,304,471,109,58,<5
2021-03-27,Region 1,Deaths,0,0,<5,0,0,<5,<5,11,14,36,10,12,0
2021-03-27,Region 1,Hospitalization,0,<5,45,12,12,19,37,57,38,82,30,14,0
2021-03-27,Region 2N,Case Count,1761,362,6247,2194,1938,1753,1730,2419,958,1429,308,163,<5
2021-03-27,Region 2N,Deaths,0,0,9,0,<5,6,11,20,20,80,32,28,0
2021-03-27,Region 2N,Hospitalization,<5,0,22,<5,9,9,18,28,25,68,23,20,0
2021-03-27,Region 2S,Case Count,1314,262,4423,1736,1325,1100,1047,1415,546,839,202,91,<5
2021-03-27,Region 2S,Deaths,0,0,15,<5,<5,9,12,20,11,41,17,13,0
2021-03-27,Region 2S,Hospitalization,5,<5,67,13,24,27,37,65,42,75,18,15,0
2021-03-27,Region 3,Case Count,644,154,2122,719,633,616,569,796,336,545,133,76,<5
2021-03-27,Region 3,Deaths,0,0,5,0,<5,<5,7,13,11,41,15,15,0
2021-03-27,Region 3,Hospitalization,<5,<5,39,7,16,15,23,45,31,89,31,27,0
2021-03-27,Region 5,Case Count,447,89,1314,469,402,354,364,491,203,336,101,32,<5
2021-03-27,Region 5,Deaths,0,0,<5,<5,<5,<5,<5,7,5,14,5,<5,0
2021-03-27,Region 5,Hospitalization,<5,<5,19,7,5,6,7,16,20,37,11,6,0
2021-03-27,Region 6,Case Count,840,172,2600,962,831,635,578,823,368,562,128,66,0
2021-03-27,Region 6,Deaths,0,0,<5,0,0,<5,<5,8,7,25,9,9,0
2021-03-27,Region 6,Hospitalization,<5,<5,26,6,6,13,16,27,21,47,14,12,0
2021-03-27,Region 7,Case Count,204,43,650,209,188,210,169,267,139,214,51,24,0
2021-03-27,Region 7,Deaths,0,0,<5,0,0,<5,0,<5,<5,15,5,7,0
2021-03-27,Region 7,Hospitalization,0,0,<5,0,0,<5,<5,7,5,18,9,<5,0
2021-03-27,Region 8,Case Count,48,13,191,80,54,44,38,59,36,65,23,6,0
2021-03-27,Region 8,Deaths,0,0,0,0,0,0,<5,<5,<5,<5,<5,0,0
2021-03-27,Region 8,Hospitalization,0,0,<5,0,<5,<5,<5,5,7,16,8,<5,0
2021-04-03,Region 1,Case Count,605,154,2097,770,606,567,531,718,280,491,145,66,<5
2021-04-03,Region 1,Deaths,0,0,5,<5,0,<5,6,12,8,30,12,10,0
2021-04-03,Region 1,Hospitalization,<5,<5,48,8,18,21,27,49,43,98,32,23,0
2021-04-03,Region 2N,Case Count,1797,427,6837,2281,2108,2021,2066,2904,1213,1784,393,178,5
2021-04-03,Region 2N,Deaths,0,0,9,<5,0,7,16,34,35,88,24,29,0
2021-04-03,Region 2N,Hospitalization,<5,0,24,9,8,7,18,27,27,54,15,12,0
2021-04-03,Region 2S,Case Count,1486,346,5122,1887,1536,1353,1158,1566,607,928,213,108,0
2021-04-03,Region 2S,Deaths,0,0,15,<5,8,5,21,32,24,80,27,29,0
2021-04-03,Region 2S,Hospitalization,8,<5,59,15,22,19,36,50,27,60,18,15,0
2021-04-03,Region 3,Case Count,662,168,2478,839,752,719,692,966,405,655,175,75,11
2021-04-03,Region 3,Deaths,0,0,<5,0,<5,<5,11,19,13,44,16,15,0
2021-04-03,Region 3,Hospitalization,<5,<5,58,7,18,32,48,80,57,119,35,27,0
2021-04-03,Region 5,Case Count,438,108,1490,530,437,415,339,501,241,379,89,49,0
2021-04-03,Region 5,Deaths,0,0,<5,0,0,<5,<5,9,7,21,10,<5,0
2021-04-03,Region 5,Hospitalization,<5,<5,16,<5,6,5,6,24,23,41,13,5,0
2021-04-03,Region 6,Case Count,995,263,3133,1196,926,748,650,913,385,590,137,68,5
2021-04-03,Region 6,Deaths,0,0,6,<5,<5,<5,5,6,<5,22,9,10,0
2021-04-03,Region 6,Hospitalization,<5,0,32,6,6,20,16,25,16,56,24,16,0
2021-04-03,Region 7,Case Count,199,50,734,249,242,193,213,280,120,205,62,23,<5
2021-04-03,Region 7,Deaths,0,0,<5,<5,0,0,<5,5,9,22,<5,10,0
2021-04-03,Region 7,Hospitalization,0,<5,12,<5,5,<5,6,9,9,22,6,7,0
2021-04-03,Region 8,Case Count,64,11,193,93,41,48,49,76,37,60,16,7,0
2021-04-03,Region 8,Deaths,0,0,0,0,0,0,<5,<5,0,<5,0,<5,0
2021-04-03,Region 8,Hospitalization,0,<5,5,0,<5,<5,<5,5,6,14,5,<5,0
2021-04-10,Region 1,Case Count,787,190,2081,695,608,588,568,787,347,539,133,59,<5
2021-04-10,Region 1,Deaths,0,0,6,0,<5,5,<5,5,<5,25,11,10,0
2021-04-10,Region 1,Hospitalization,<5,0,51,7,12,32,35,58,38,89,32,19,0
2021-04-10,Region 2N,Case Count,2190,498,6545,2210,2018,1819,1796,2520,1069,1689,419,201,8
2021-04-10,Region 2N,Deaths,0,0,11,0,<5,9,12,41,44,117,35,38,0
2021-04-10,Region 2N,Hospitalization,7,0,29,<5,13,13,23,41,25,64,20,19,0
2021-04-10,Region 2S,Case Count,2187,467,5529,1945,1672,1445,1254,1694,680,1059,270,109,<5
2021-04-10,Region 2S,Deaths,0,0,17,<5,5,8,21,35,25,77,22,30,0
2021-04-10,Region 2S,Hospitalization,5,<5,62,17,20,23,32,53,36,73,19,18,0
2021-04-10,Region 3,Case Count,1046,213,2791,954,863,761,729,1028,461,736,187,88,5
2021-04-10,Region 3,Deaths,<5,0,9,<5,<5,5,8,15,17,57,23,17,0
2021-04-10,Region 3,Hospitalization,<5,0,57,12,15,30,36,63,45,116,44,27,0
2021-04-10,Region 5,Case Count,576,127,1570,518,480,445,426,567,235,376,93,48,6
2021-04-10,Region 5,Deaths,0,0,<5,0,<5,0,6,8,6,28,12,10,0
2021-04-10,Region 5,Hospitalization,<5,<5,24,<5,9,12,7,9,8,36,17,11,0
2021-04-10,Region 6,Case Count,1101,274,3347,1254,971,848,753,1087,492,733,165,76,8
2021-04-10,Region 6,Deaths,0,0,5,<5,0,<5,<5,15,14,42,17,11,0
2021-04-10,Region 6,Hospitalization,<5,0,44,10,14,20,17,35,34,70,20,16,0
2021-04-10,Region 7,Case Count,238,68,788,257,232,231,268,380,169,264,69,26,7
2021-04-10,Region 7,Deaths,0,0,<5,0,0,<5,<5,<5,7,14,<5,<5,0
2021-04-10,Region 7,Hospitalization,<5,0,8,<5,<5,<5,5,11,10,29,13,6,0
2021-04-10,Region 8,Case Count,101,27,259,97,64,71,65,93,47,68,16,5,0
2021-04-10,Region 8,Deaths,0,0,<5,0,0,<5,<5,<5,<5,5,<5,<5,0
2021-04-10,Region 8,Hospitalization,0,0,<5,0,<5,<5,7,13,8,15,5,<5,0
2021-04-17,Region 1,Case Count,715,173,1674,541,485,475,453,625,287,459,113,59,0
2021-04-17,Region 1,Deaths,0,0,5,<5,<5,<5,<5,11,12,31,11,8,0
2021-04-17,Region 1,Hospitalization,<5,<5,36,13,11,11,44,61,30,78,28,20,0
2021-04-17,Region 2N,Case Count,1886,412,5249,1785,1656,1396,1442,2020,883,1396,341,172,6
2021-04-17,Region 2N,Deaths,0,0,11,0,<5,7,12,27,34,108,36,38,0
2021-04-17,Region 2N,Hospitalization,<5,<5,29,9,9,10,10,15,14,37,11,12,0
2021-04-17,Region 2S,Case Count,1786,331,4698,1719,1425,1223,989,1395,598,952,248,106,<5
2021-04-17,Region 2S,Deaths,<5,0,17,<5,<5,9,11,20,15,67,28,24,0
2021-04-17,Region 2S,Hospitalization,9,<5,52,17,16,18,28,38,21,56,24,11,0
2021-04-17,Region 3,Case Count,851,168,2125,745,668,544,562,798,368,633,171,94,<5
2021-04-17,Region 3,Deaths,0,0,<5,<5,<5,<5,8,15,14,60,21,25,0
2021-04-17,Region 3,Hospitalization,<5,0,45,11,11,23,21,50,43,107,35,29,0
2021-04-17,Region 5,Case Count,673,107,1478,489,474,408,353,495,217,359,97,45,<5
2021-04-17,Region 5,Deaths,0,0,<5,<5,<5,<5,7,11,9,16,<5,<5,0
2021-04-17,Region 5,Hospitalization,<5,0,15,<5,<5,8,9,21,18,34,8,8,0
2021-04-17,Region 6,Case Count,1459,239,3122,1101,961,821,694,985,425,699,203,71,<5
2021-04-17,Region 6,Deaths,<5,0,<5,0,0,<5,<5,<5,7,31,13,11,0
2021-04-17,Region 6,Hospitalization,<5,<5,31,11,8,10,23,38,29,61,19,13,0
2021-04-17,Region 7,Case Count,215,41,587,198,198,150,174,258,141,216,50,25,<5
2021-04-17,Region 7,Deaths,0,0,<5,0,0,<5,<5,<5,<5,12,<5,5,0
2021-04-17,Region 7,Hospitalization,0,<5,10,<5,<5,<5,<5,8,7,12,<5,<5,0
2021-04-17,Region 8,Case Count,93,26,216,96,39,55,62,84,34,65,21,10,<5
2021-04-17,Region 8,Deaths,0,0,0,0,0,0,0,0,0,5,<5,<5,0
2021-04-17,Region 8,Hospitalization,0,0,6,<5,<5,<5,<5,7,<5,11,5,<5,0
2021-04-24,Region 1,Case Count,519,122,1217,412,340,343,318,438,187,318,88,43,0
2021-04-24,Region 1,Deaths,0,0,<5,<5,0,<5,<5,<5,7,24,10,7,0
2021-04-24,Region 1,Hospitalization,6,<5,32,6,9,16,24,33,24,57,23,10,0
2021-04-24,Region 2N,Case Count,1329,223,3376,1192,1009,952,943,1298,590,950,238,122,5
2021-04-24,Region 2N,Deaths,0,0,5,<5,<5,<5,12,24,24,70,17,29,0
2021-04-24,Region 2N,Hospitalization,5,<5,18,6,<5,8,15,24,15,34,10,9,0
2021-04-24,Region 2S,Case Count,1341,257,3335,1173,1015,890,674,948,432,706,185,89,<5
2021-04-24,Region 2S,Deaths,<5,<5,12,<5,6,<5,18,30,26,70,24,20,0
2021-04-24,Region 2S,Hospitalization,11,0,48,13,18,17,16,28,21,51,16,14,0
2021-04-24,Region 3,Case Count,663,129,1594,583,475,407,434,608,280,495,145,70,<5
2021-04-24,Region 3,Deaths,0,0,<5,<5,0,<5,6,10,6,35,13,16,0
2021-04-24,Region 3,Hospitalization,<5,0,30,5,10,15,29,50,37,96,35,24,0
2021-04-24,Region 5,Case Count,494,104,1249,440,380,325,318,453,205,296,62,29,0
2021-04-24,Region 5,Deaths,0,0,<5,0,0,<5,6,8,5,19,9,5,0
2021-04-24,Region 5,Hospitalization,<5,0,21,<5,7,11,11,16,9,26,13,<5,0
2021-04-24,Region 6,Case Count,1191,201,2459,851,793,614,519,768,360,579,140,79,0
2021-04-24,Region 6,Deaths,0,0,<5,<5,<5,0,<5,10,12,38,8,18,0
2021-04-24,Region 6,Hospitalization,<5,0,31,6,10,15,22,36,19,59,17,23,0
2021-04-24,Region 7,Case Count,153,52,417,132,127,106,106,152,83,151,50,18,0
2021-04-24,Region 7,Deaths,0,0,<5,0,<5,<5,<5,5,6,11,<5,<5,0
2021-04-24,Region 7,Hospitalization,0,<5,11,<5,<5,<5,7,11,9,15,<5,<5,0
2021-04-24,Region 8,Case Count,94,21,177,48,55,53,36,58,33,62,23,6,0
2021-04-24,Region 8,Deaths,0,0,0,0,0,0,<5,<5,<5,6,<5,0,0
2021-04-24,Region 8,Hospitalization,0,0,<5,0,<5,<5,<5,7,<5,10,<5,<5,0
2021-05-01,Region 1,Case Count,422,84,927,315,283,245,242,338,148,265,71,46,<5
2021-05-01,Region 1,Deaths,0,0,<5,0,<5,<5,12,15,7,22,5,10,0
2021-05-01,Region 1,Hospitalization,<5,<5,32,10,8,13,29,37,17,47,14,16,0
2021-05-01,Region 2N,Case Count,1082,150,2567,882,813,722,638,879,419,727,196,112,<5
2021-05-01,Region 2N,Deaths,0,0,<5,<5,0,<5,9,22,21,60,10,29,0
2021-05-01,Region 2N,Hospitalization,8,0,24,7,7,10,13,24,19,42,12,11,0
2021-05-01,Region 2S,Case Count,1100,207,2580,913,799,661,500,718,338,564,136,90,<5
2021-05-01,Region 2S,Deaths,<5,0,7,<5,0,5,13,25,17,51,20,14,0
2021-05-01,Region 2S,Hospitalization,7,0,58,16,15,27,26,40,26,55,13,16,0
2021-05-01,Region 3,Case Count,542,94,1343,474,433,342,326,463,230,366,83,53,<5
2021-05-01,Region 3,Deaths,0,0,<5,0,<5,0,5,8,9,38,12,17,0
2021-05-01,Region 3,Hospitalization,<5,<5,32,5,16,10,21,35,29,79,25,25,0
2021-05-01,Region 5,Case Count,481,83,1108,402,341,282,235,366,194,309,69,46,<5
2021-05-01,Region 5,Deaths,0,0,<5,0,0,<5,8,9,5,17,5,7,0
2021-05-01,Region 5,Hospitalization,<5,0,23,8,8,7,12,16,11,36,11,14,0
2021-05-01,Region 6,Case Count,1174,162,2263,822,738,541,467,684,334,556,144,78,<5
2021-05-01,Region 6,Deaths,<5,0,<5,0,<5,<5,6,11,6,22,10,6,0
2021-05-01,Region 6,Hospitalization,<5,0,29,6,9,14,19,32,25,51,16,10,0
2021-05-01,Region 7,Case Count,141,22,324,119,103,80,93,132,70,130,38,22,0
2021-05-01,Region 7,Deaths,0,0,0,0,0,0,<5,5,<5,13,<5,5,0
2021-05-01,Region 7,Hospitalization,<5,0,<5,0,<5,<5,<5,10,11,20,<5,5,0
2021-05-01,Region 8,Case Count,90,24,205,67,48,66,40,55,22,49,21,6,0
2021-05-01,Region 8,Deaths,0,0,<5,0,<5,0,0,0,0,6,<5,<5,0
2021-05-01,Region 8,Hospitalization,0,0,6,0,<5,<5,6,7,<5,9,6,<5,0
2021-05-08,Region 1,Case Count,253,53,624,220,190,161,149,205,94,188,66,28,<5
2021-05-08,Region 1,Deaths,0,0,<5,0,<5,0,<5,<5,<5,12,5,<5,0
2021-05-08,Region 1,Hospitalization,<5,<5,17,<5,7,6,13,26,17,50,23,10,0
2021-05-08,Region 2N,Case Count,624,74,1352,468,433,377,346,487,223,396,115,58,<5
2021-05-08,Region 2N,Deaths,0,0,<5,0,<5,0,<5,<5,5,37,14,18,0
2021-05-08,Region 2N,Hospitalization,<5,<5,22,6,<5,10,13,20,11,37,13,13,0
2021-05-08,Region 2S,Case Count,647,129,1511,524,455,403,309,435,211,355,102,42,0
2021-05-08,Region 2S,Deaths,0,0,9,0,<5,7,6,11,10,36,15,11,0
2021-05-08,Region 2S,Hospitalization,6,0,29,8,8,13,14,28,22,49,18,9,0
2021-05-08,Region 3,Case Count,348,53,808,269,266,220,180,258,138,256,83,35,0
2021-05-08,Region 3,Deaths,0,0,<5,0,0,<5,7,8,5,27,11,11,0
2021-05-08,Region 3,Hospitalization,<5,0,18,5,<5,9,21,28,22,59,24,13,0
2021-05-08,Region 5,Case Count,330,42,716,235,250,189,172,246,122,217,67,28,0
2021-05-08,Region 5,Deaths,0,0,<5,0,0,<5,<5,6,7,21,9,5,0
2021-05-08,Region 5,Hospitalization,<5,0,11,<5,<5,6,9,14,9,42,21,12,0
2021-05-08,Region 6,Case Count,680,78,1451,585,438,350,308,416,193,360,124,43,<5
2021-05-08,Region 6,Deaths,0,0,<5,0,<5,<5,0,<5,5,17,6,6,0
2021-05-08,Region 6,Hospitalization,0,0,17,5,5,7,12,19,14,36,12,10,0
2021-05-08,Region 7,Case Count,93,15,196,59,58,64,61,90,49,83,23,11,0
2021-05-08,Region 7,Deaths,0,0,0,0,0,0,0,<5,<5,9,<5,<5,0
2021-05-08,Region 7,Hospitalization,0,0,<5,0,<5,<5,<5,5,<5,11,<5,<5,0
2021-05-08,Region 8,Case Count,61,20,129,40,33,36,23,40,26,55,19,10,0
2021-05-08,Region 8,Deaths,0,0,0,0,0,0,0,0,<5,6,<5,<5,0
2021-05-08,Region 8,Hospitalization,0,0,<5,<5,0,<5,<5,6,5,12,<5,<5,0
